# z - 10^17 eV - 10^18 eV - 10^19 eV - 10^20 eV - 10^21 eV
1.535275e-03	1.001535e+00	1.002445e+00	1.009633e+00	1.167095e+00	1.788079e+00	
1.553071e-03	1.001553e+00	1.002473e+00	1.009745e+00	1.169360e+00	1.800185e+00	
1.571072e-03	1.001571e+00	1.002502e+00	1.009859e+00	1.171660e+00	1.812518e+00	
1.589283e-03	1.001589e+00	1.002531e+00	1.009974e+00	1.173996e+00	1.825085e+00	
1.607704e-03	1.001608e+00	1.002560e+00	1.010090e+00	1.176368e+00	1.837884e+00	
1.626340e-03	1.001626e+00	1.002590e+00	1.010208e+00	1.178778e+00	1.850930e+00	
1.645191e-03	1.001645e+00	1.002620e+00	1.010327e+00	1.181225e+00	1.864197e+00	
1.664260e-03	1.001664e+00	1.002651e+00	1.010448e+00	1.183712e+00	1.877758e+00	
1.683551e-03	1.001684e+00	1.002681e+00	1.010570e+00	1.186238e+00	1.891565e+00	
1.703065e-03	1.001703e+00	1.002713e+00	1.010693e+00	1.188804e+00	1.905666e+00	
1.722805e-03	1.001723e+00	1.002744e+00	1.010818e+00	1.191411e+00	1.919994e+00	
1.742775e-03	1.001743e+00	1.002776e+00	1.010944e+00	1.194061e+00	1.934649e+00	
1.762975e-03	1.001763e+00	1.002808e+00	1.011072e+00	1.196753e+00	1.949556e+00	
1.783410e-03	1.001783e+00	1.002841e+00	1.011201e+00	1.199489e+00	1.964769e+00	
1.804082e-03	1.001804e+00	1.002874e+00	1.011332e+00	1.202269e+00	1.980293e+00	
1.824993e-03	1.001825e+00	1.002907e+00	1.011464e+00	1.205095e+00	1.996109e+00	
1.846147e-03	1.001846e+00	1.002941e+00	1.011598e+00	1.207967e+00	2.012251e+00	
1.867546e-03	1.001868e+00	1.002975e+00	1.011733e+00	1.210887e+00	2.028644e+00	
1.889193e-03	1.001889e+00	1.003010e+00	1.011870e+00	1.213854e+00	2.045483e+00	
1.911091e-03	1.001911e+00	1.003045e+00	1.012009e+00	1.216872e+00	2.062644e+00	
1.933242e-03	1.001933e+00	1.003081e+00	1.012149e+00	1.219939e+00	2.080152e+00	
1.955651e-03	1.001956e+00	1.003116e+00	1.012291e+00	1.223058e+00	2.097986e+00	
1.978319e-03	1.001978e+00	1.003153e+00	1.012435e+00	1.226229e+00	2.116212e+00	
2.001250e-03	1.002001e+00	1.003189e+00	1.012580e+00	1.229455e+00	2.134830e+00	
2.024447e-03	1.002024e+00	1.003226e+00	1.012727e+00	1.232734e+00	2.153837e+00	
2.047912e-03	1.002048e+00	1.003264e+00	1.012876e+00	1.236070e+00	2.173230e+00	
2.071650e-03	1.002072e+00	1.003302e+00	1.013026e+00	1.239464e+00	2.193026e+00	
2.095662e-03	1.002096e+00	1.003340e+00	1.013179e+00	1.242915e+00	2.213241e+00	
2.119953e-03	1.002120e+00	1.003379e+00	1.013333e+00	1.246427e+00	2.233892e+00	
2.144526e-03	1.002145e+00	1.003418e+00	1.013489e+00	1.249999e+00	2.254990e+00	
2.169384e-03	1.002169e+00	1.003458e+00	1.013646e+00	1.253634e+00	2.276559e+00	
2.194529e-03	1.002195e+00	1.003498e+00	1.013806e+00	1.257333e+00	2.298520e+00	
2.219966e-03	1.002220e+00	1.003539e+00	1.013967e+00	1.261098e+00	2.320928e+00	
2.245698e-03	1.002246e+00	1.003580e+00	1.014131e+00	1.264929e+00	2.343823e+00	
2.271728e-03	1.002272e+00	1.003622e+00	1.014296e+00	1.268828e+00	2.367189e+00	
2.298060e-03	1.002298e+00	1.003664e+00	1.014463e+00	1.272798e+00	2.391080e+00	
2.324697e-03	1.002325e+00	1.003707e+00	1.014632e+00	1.276839e+00	2.415337e+00	
2.351643e-03	1.002352e+00	1.003750e+00	1.014804e+00	1.280953e+00	2.440120e+00	
2.378901e-03	1.002379e+00	1.003794e+00	1.014977e+00	1.285143e+00	2.465568e+00	
2.406475e-03	1.002406e+00	1.003838e+00	1.015152e+00	1.289409e+00	2.491259e+00	
2.434369e-03	1.002434e+00	1.003882e+00	1.015329e+00	1.293754e+00	2.517669e+00	
2.462586e-03	1.002463e+00	1.003928e+00	1.015509e+00	1.298179e+00	2.544572e+00	
2.491130e-03	1.002491e+00	1.003973e+00	1.015690e+00	1.302687e+00	2.572173e+00	
2.520005e-03	1.002520e+00	1.004020e+00	1.015874e+00	1.307277e+00	2.600096e+00	
2.549215e-03	1.002549e+00	1.004066e+00	1.016060e+00	1.311967e+00	2.628961e+00	
